Id,PostHistoryTypeId,PostId,RevisionGUID,Edit_TimeStamp,UserId,Edit_Comment
60479776,2,22429796,3c4ba974-1706-4306-9502-1cbddf198496,2014-03-15T21:12:20,999120,NA
69170687,5,22429796,b705506d-2f3f-4a19-b241-6e7cae7f3b8d,2014-07-11T22:56:10,1152664,Made example #4 more concise and clear with comments to describe what is going on. This is a great solution that I ended up taking and refining in my own code and I wanted to share it back.
69170688,24,22429796,b705506d-2f3f-4a19-b241-6e7cae7f3b8d,2014-07-11T22:56:10,,"Proposed by 1152664 approved by 399584, 2460377, 227739 edit id of 1429716"
69205116,5,22429796,39fd61f0-7589-450b-9fea-66ac8a108dfe,2014-07-12T20:01:20,1152664,Fixed error in example code where I used `new` for a variable name even though it is a reserved name in JavaScript.
69205117,24,22429796,39fd61f0-7589-450b-9fea-66ac8a108dfe,2014-07-12T20:01:20,,"Proposed by 1152664 approved by 151097, 19635, 568266 edit id of 1430360"
107200747,5,22429796,c30abe49-a2f8-4eeb-833f-3b20db4ec52c,2015-12-27T04:28:00,999120,"Fixed big problems with pseudosavant's changes to my code for method (4), which I unfortunately only noticed now, clarified my description of how it's supposed to work, and changed and extended the supplied Javascript code."
107201166,5,22429796,e5ec4100-57c2-4459-a7df-5af15aaca39d,2015-12-27T04:51:19,999120,minor clarity improvement
133051848,5,22429796,f974871f-9178-4026-ba18-91e9cfa73521,2016-12-04T06:07:13,999120,added 44 characters in body
60948637,2,22555978,0ae1cd53-0527-45cf-887a-f958febf22a4,2014-03-21T10:19:59,100297,NA
60999973,5,22555978,f9c2c178-24d5-4efb-a1f0-f13daf080eea,2014-03-21T21:35:31,100297,added 29 characters in body
61038823,5,22555978,081eced7-7f1d-4fdc-8fa5-26fdc47b7f9a,2014-03-22T16:17:35,100297,added 1067 characters in body
61070529,2,22588431,8e9cb73b-5ae5-4aa5-8b05-3f7c3229635d,2014-03-23T08:06:13,276083,NA
61076103,5,22588431,c434f78f-bf1c-4171-89cb-26e5dbc5f53b,2014-03-23T10:58:42,276083,added 608 characters in body
63978561,5,22588431,558715d0-018f-44ed-bb4e-1cd495271c67,2014-04-29T11:02:36,276083,added 377 characters in body
74993304,5,22588431,337bdfd4-b689-42c7-ab87-d27258ff5f60,2014-10-07T05:38:14,276083,added 143 characters in body
77799005,5,22588431,c62020f0-e5d4-4e04-ab94-75f8a124c3e5,2014-11-16T22:05:09,885318,They changed the version number for the next .Net: http://blogs.msdn.com/b/dotnet/archive/2014/11/12/announcing-net-2015-preview-a-new-era-for-net.aspx
95509153,5,22588431,362a9c42-d5d7-440a-9e62-7758dd5c1e81,2015-07-20T17:07:57,276083,deleted 22 characters in body
62189937,2,22886730,68792621-13c7-4065-bac6-2d3dcc6b6624,2014-04-05T20:58:34,1675492,NA
62190737,5,22886730,d2208c09-bfe3-439f-b710-1a18b13cf745,2014-04-05T21:19:01,1675492,added 1129 characters in body
62209569,5,22886730,086aed3f-5453-4ebd-872c-e4c5adcb35aa,2014-04-06T08:43:39,1675492,added 3743 characters in body
62210210,5,22886730,b3e83ef6-968d-46c7-968f-967d4d206c08,2014-04-06T09:04:55,1675492,added 77 characters in body
62215098,5,22886730,8883f8cb-ee12-489b-8537-46d89af3f6b9,2014-04-06T11:16:08,1675492,added 145 characters in body
62215328,5,22886730,ce3bd853-8896-4bee-9a20-1d46417b4924,2014-04-06T11:21:29,1675492,added 145 characters in body
112167313,5,22886730,6ec2dbb5-c5da-4c37-98f2-f64bf93cbabf,2016-03-01T22:43:49,1675492,added 186 characters in body
62420737,2,22948274,a433fc4b-1f1f-443c-ac6e-043d03c65ed1,2014-04-08T21:11:38,207051,NA
62421267,5,22948274,a9683014-c0ee-4a73-b11f-294c923679eb,2014-04-08T21:20:53,207051,Added wif of a bad code smell
67328663,5,22948274,564d8817-f045-4afe-87af-d686b7daced4,2014-06-15T15:42:21,1086469,typo in word broswers
67328664,24,22948274,564d8817-f045-4afe-87af-d686b7daced4,2014-06-15T15:42:21,,"Proposed by 1086469 approved by 235442, 3186, 31910 edit id of 1387609"
67569746,5,22948274,59d3ee4a-078a-414e-9dfc-dee4c20f3987,2014-06-18T17:08:05,207051,Actually tested it: http://jsfiddle.net/GYkp6/
89295893,5,22948274,52b062e5-30cf-4c93-acfa-5ac5e783921a,2015-04-29T09:45:41,207051,added 227 characters in body
92617678,5,22948274,d76a1e46-c389-4aa5-9723-a573b773b142,2015-06-11T16:15:10,207051,added 1492 characters in body
92639762,5,22948274,4e9196d7-1e25-4524-838d-5f6ee217cb5b,2015-06-11T21:41:20,207051,added 292 characters in body
92641216,5,22948274,46c6024f-9921-4a8b-afc4-c033e3467922,2015-06-11T22:13:21,207051,added 127 characters in body
92641480,5,22948274,a7188fad-cb4b-4e2d-9a9f-8deb02408aa3,2015-06-11T22:19:59,207051,deleted 1 character in body
92663945,5,22948274,4ae58b67-7d90-4e95-9e21-0b5f5ffe527c,2015-06-12T08:05:01,207051,added 137 characters in body
96284110,5,22948274,db46b5d7-bb68-4ce2-9dda-ae759fe00930,2015-07-30T11:05:07,207051,added 295 characters in body
176925823,5,22948274,3af44675-cd19-4ac4-8a45-d1d6fc1e9124,2018-07-04T18:43:27,3956566,a conscientious user mod flagged the typo...
62487941,2,22966637,cb8df30c-2275-4b83-bbb0-c349fde01cea,2014-04-09T15:04:30,2524831,NA
89182459,5,22966637,7c0ee625-690a-406f-9ea9-603f102699ae,2015-04-28T04:28:48,2524831,Updated with insertBefore fix and current browser stats.
128644460,5,22966637,5e40f743-3edb-4178-bb8f-babde8f64ac2,2016-10-05T19:46:42,2524831,fixed code in response to comment
136683072,5,22966637,b24cc2ca-84c8-4af3-9049-d3c822b6867f,2017-01-24T02:56:39,2524831,added 122 characters in body
147815199,5,22966637,a207d960-fc6f-4a37-871a-eec3fa075b19,2017-05-24T14:13:01,2066118,Remove unnecessary indentation and add a missing semicolon
63526847,2,23245379,504e9322-07af-4f79-a90a-73c32c3e6e25,2014-04-23T13:10:39,687677,NA
66654813,5,23245379,82cf18d1-c097-4569-91ca-11b71819c269,2014-06-05T10:21:03,687677,added 407 characters in body
66843712,5,23245379,bedb46ef-9fe4-43d5-aaa6-99d114c07f2c,2014-06-08T10:47:27,687677,added 52 characters in body
67548044,5,23245379,4ef203fc-095e-44b4-a791-90e479243bb9,2014-06-18T12:37:57,687677,added 200 characters in body
69452823,5,23245379,8c27b42f-4d23-4eba-a74b-48f1ac7d615f,2014-07-16T12:05:25,687677,added 370 characters in body
72212266,5,23245379,ebddb158-0e34-4244-beb3-cde79a62f87f,2014-08-26T09:23:50,687677,added 66 characters in body
73507923,5,23245379,35806665-89f7-47c8-9647-24c04fa06b84,2014-09-15T06:24:36,687677,added 125 characters in body
73532924,5,23245379,0f222b21-f531-4531-905e-7fe8d13c47ca,2014-09-15T12:56:55,687677,deleted 1 character in body
73858351,5,23245379,002a900e-2f57-47b1-ba8f-60641de20381,2014-09-19T13:19:36,687677,added 316 characters in body
75266751,5,23245379,69482540-3e2c-4d6b-8f4e-a857e9ea95d8,2014-10-10T15:10:10,687677,added 343 characters in body
76827134,5,23245379,4f91b150-fcb7-4174-9649-9a96edfcdc43,2014-11-03T05:54:31,687677,added 129 characters in body
77832393,5,23245379,ea6aea2d-4fd4-4741-9d95-1444c4c5f2f2,2014-11-17T11:09:26,687677,added 839 characters in body
81027962,5,23245379,4659c24a-3719-4089-b000-c60f7323f2f0,2015-01-06T13:39:51,687677,added 450 characters in body
81662280,5,23245379,409e3c69-c4cd-4a61-9fe5-56ce8ef876a5,2015-01-15T14:17:13,687677,added 64 characters in body
81686810,5,23245379,1150f760-4532-476d-b34e-7cf46e2f3a21,2015-01-15T19:58:08,687677,added 729 characters in body
81691384,5,23245379,3de6e8c3-7833-4ed0-a248-e46634b18e48,2015-01-15T21:19:35,687677,added 33 characters in body
81715301,5,23245379,b244c2a7-a70f-41b0-89ca-edef32078056,2015-01-16T07:46:33,687677,edited body
168516384,5,23245379,98ba63c4-435e-4ac6-9ebf-eeb14f065a6c,2018-03-08T16:56:59,6205782,dead link -> wayback machine
168516385,24,23245379,98ba63c4-435e-4ac6-9ebf-eeb14f065a6c,2018-03-08T16:56:59,,"Proposed by 6205782 approved by 2059483, 2796524 edit id of 3601131"
63607567,2,23267110,7143b2b8-ec46-4bc1-9b70-e3bf88a1395d,2014-04-24T11:06:24,537554,NA
63608531,5,23267110,532b41ec-8f01-474e-9fb8-a68a00fc78eb,2014-04-24T11:17:36,537554,added 54 characters in body
63663392,5,23267110,8048536c-a178-4c9e-9e27-675680516829,2014-04-25T00:30:13,537554,added 30 characters in body
63663809,5,23267110,3b1e6069-0fa6-48fb-99b1-a6e934fb152e,2014-04-25T00:43:07,537554,added section titles
67948758,5,23267110,7cb3d38f-e750-4463-87e1-0ce1400879fc,2014-06-24T13:48:22,537554,added 348 characters in body
70669567,5,23267110,d2722f79-a7e1-4a42-bccb-61930ff55355,2014-08-03T02:52:37,537554,deleted 30 characters in body
70674036,5,23267110,4249fdf2-4c51-478d-87dd-727d6d69bc4b,2014-08-03T06:30:11,537554,added 335 characters in body
70709790,5,23267110,3828f954-2132-45ce-9073-5c5d2dcac128,2014-08-04T03:36:58,537554,deleted 325 characters in body
70729416,5,23267110,2d1b7872-253a-4cb0-85a3-63b3450143a5,2014-08-04T10:29:13,537554,added 39 characters in body
70732967,5,23267110,cdfece97-99a3-4254-a933-da21d2f18401,2014-08-04T11:25:18,537554,added a fiddle
70733615,5,23267110,7ac49779-0ba3-4fc5-992f-1adb048cff47,2014-08-04T11:35:05,537554,added 2 characters in body
70775429,5,23267110,416a3a37-d335-4312-aaa0-a6a0e6fb3880,2014-08-04T23:11:34,537554,added 5 characters in body
73099512,5,23267110,81aea615-aae2-4da9-85e4-dca8727f9565,2014-09-08T23:40:41,537554,deleted 2 characters in body
73134540,5,23267110,e48787c5-1ba6-4859-9531-aab3abc24ee0,2014-09-09T11:56:12,537554,added 69 characters in body
73903405,5,23267110,935947c4-5256-4481-9b87-8d3c0c85f947,2014-09-20T04:01:34,537554,added 230 characters in body
73912376,5,23267110,f699c516-70c0-487c-ad69-f45f5337a62e,2014-09-20T09:48:10,537554,added 230 characters in body
113856730,5,23267110,32d15df6-3ac5-4bbf-85cd-ea9167524c26,2016-03-22T15:59:54,537554,only patch inactive tabs
114412854,5,23267110,19ec7605-5823-47ab-998e-0c74ac9f83cb,2016-03-30T01:55:33,537554,added 195 characters in body
63899510,2,23341485,2c783684-3674-40ac-92f9-526b19492591,2014-04-28T12:43:01,516548,NA
63899958,5,23341485,a61b1b8e-d63b-4890-aaff-7ea167694518,2014-04-28T12:49:02,516548,added 8 characters in body
63900650,5,23341485,52a8cddf-a311-42b7-a68b-5ab7ce5120c2,2014-04-28T12:57:38,516548,added 8 characters in body
63901052,5,23341485,5c120f84-b117-4560-bea5-cf3091dbb4d7,2014-04-28T13:02:48,516548,added 8 characters in body
63902235,5,23341485,3fef0664-f966-4b4e-8a77-b4b50990461e,2014-04-28T13:18:57,516548,added 58 characters in body
63904881,5,23341485,fdf967bb-2ef7-41b7-8d32-bb4eae9224ad,2014-04-28T13:50:54,516548,added 157 characters in body
63905409,5,23341485,2f41c805-3d6d-486d-a4b1-31282a9f140a,2014-04-28T13:57:11,516548,added 618 characters in body
63905928,5,23341485,6cb47ce8-2dc6-4a2d-b8ae-dc45ad7a49b8,2014-04-28T14:02:35,516548,added 618 characters in body
63913477,5,23341485,76be4369-db9b-4bc2-b49e-9b390be6b1d5,2014-04-28T15:32:37,516548,added 247 characters in body
63914883,5,23341485,e7f822b7-b424-4c0d-bdc6-7306ff9d5e27,2014-04-28T15:49:35,516548,added 537 characters in body
63915380,5,23341485,ed84573d-d1dc-4f9c-adcf-a2cd7876beff,2014-04-28T15:55:26,516548,added 37 characters in body
63927841,5,23341485,28072e60-aeef-4b43-a7d7-645aba1201fe,2014-04-28T18:56:59,516548,added 214 characters in body
122547143,5,23341485,a6915fc8-9f6e-4536-9947-47586a095a8b,2016-07-13T13:24:03,516548,revised to conform to latest dplyr changes
144537797,5,23341485,58c0a0d5-989e-4a41-bf88-d75c545de718,2017-05-03T13:48:51,516548,%.% to %>%
64594667,2,23522755,186d802a-185d-4717-bcad-1fb66f7f5567,2014-05-07T16:01:46,288906,NA
64596564,5,23522755,d3a81cbc-bbd7-42f8-b343-5e3a132dd2f9,2014-05-07T16:26:05,288906,Regex shortened
100410188,5,23522755,534a7804-9924-49d4-9cb7-5a386954f598,2015-09-25T02:20:12,288906,deleted 30 characters in body
102935887,5,23522755,792cc4b4-bdbc-4aef-8660-a66d5bdb382f,2015-10-29T12:30:07,288906,Added check for Android
102989244,5,23522755,cf26308b-fb19-4204-a119-09d870c6275a,2015-10-30T03:28:30,288906,added 107 characters in body
134527092,5,23522755,648f697e-29c8-4932-b2a3-21f65f40a21c,2016-12-24T04:22:33,288906,Added note about feature detection
147077020,5,23522755,fe71e8dd-3958-445d-8151-b781b2e55097,2017-05-23T12:10:47,-1,replaced http://stackoverflow.com/ with https://stackoverflow.com/
64635742,2,23533575,d28f1df7-49b2-415e-9861-515a88cce959,2014-05-08T05:40:41,1028103,NA
64636256,5,23533575,66c6bf1b-c57d-492b-a967-e86f04ebe1bd,2014-05-08T05:50:55,1028103,added 293 characters in body
64673081,5,23533575,3b79a312-b54c-422f-b8be-83a2ec81910c,2014-05-08T13:45:40,1028103,added 1 character in body
73499389,5,23533575,bef738ee-1aae-4a42-aa50-8945bc354e4a,2014-09-15T02:03:05,1028103,added 4 characters in body
75118032,5,23533575,48b49c8d-1e77-4f29-bbfc-44059ded80c3,2014-10-08T17:18:03,1276636,formatting
75118033,24,23533575,48b49c8d-1e77-4f29-bbfc-44059ded80c3,2014-10-08T17:18:03,,"Proposed by 1276636 approved by 1043380, 608805, 485418 edit id of 1554706"
89597318,5,23533575,f3ee6ee1-9178-4504-8e99-f5078fafdb9b,2015-05-03T15:53:39,1028103,Added version 2 to fix the crash
89702198,5,23533575,2d6a5706-3f46-4a86-b483-cd1de22b8212,2015-05-05T01:56:30,1028103,Added warning
65445392,2,23741119,18166842-a74d-4cab-9cd2-e648b22b8b8b,2014-05-19T15:03:00,1348195,NA
65445845,5,23741119,2a1839f1-ce57-4772-9e14-d8a89ba1e15f,2014-05-19T15:08:51,1348195,added security note.; deleted 3 characters in body
146441678,5,23741119,1824f982-e1c1-4ee9-8942-0b75e9330acb,2017-05-23T11:47:26,-1,replaced http://stackoverflow.com/ with https://stackoverflow.com/
65513629,2,23758876,6b5e3979-80a0-4f9d-99fe-d39e688408ac,2014-05-20T11:42:22,440168,NA
65515670,5,23758876,bb8370c5-0390-47ea-b2ef-2a12609b58a7,2014-05-20T12:08:30,440168,added 85 characters in body
65517371,5,23758876,49e511cd-4201-48dc-af0d-958c8a670a8e,2014-05-20T12:27:40,440168,added 15 characters in body
65903942,38,23758876,72031d22-6027-4644-b8c5-29e6b32eacc4,2014-05-25T20:02:00,19679,from http://stackoverflow.com/questions/23758875/capture-image-via-capturestillimageasynchronouslyfromconnection-with-no-shutter
116389190,5,23758876,5c372b19-2001-47bd-b43f-951cf85fc937,2016-04-22T17:22:35,2057171,added 178 characters in body
116454043,8,23758876,fcb5a26e-52f4-4f93-a58d-84483a44164e,2016-04-23T18:07:06,440168,Rollback to [49e511cd-4201-48dc-af0d-958c8a670a8e]
66498892,2,24016254,6fecdecd-eff6-4d5f-ae16-f5443761f95a,2014-06-03T13:18:08,1371070,NA
66500194,5,24016254,8db0bcf0-875c-4552-9cd7-69ce35acb4fb,2014-06-03T13:35:07,1371070,added 529 characters in body
66504069,5,24016254,a9cc9256-547a-42be-90ae-d3e49e4cad72,2014-06-03T14:21:32,1371070,added 266 characters in body
66504470,5,24016254,49af4b82-9143-45cf-b42f-f95dcb094d78,2014-06-03T14:26:32,1371070,added 266 characters in body
66568483,5,24016254,01f1e72b-3c72-478a-8908-d2cad637fc92,2014-06-04T10:11:37,1371070,added 160 characters in body
66590138,5,24016254,182a851b-2c78-4c08-9d4d-817a1d02ad81,2014-06-04T14:37:29,1371070,deleted 1 character in body
66591497,5,24016254,376badf8-83b9-4da0-9e2f-23343d283db8,2014-06-04T14:53:41,1371070,added 128 characters in body
66917033,5,24016254,f31194f0-7f50-43e8-8d22-cc99171ef60d,2014-06-09T16:08:21,1371070,added 33 characters in body
67552504,5,24016254,7c8075de-3732-4af8-90a2-feaceadfb97d,2014-06-18T13:34:03,1371070,added 574 characters in body
67877292,5,24016254,9c2cb5a8-4726-4473-a763-91e6f4b8c9d9,2014-06-23T15:22:31,1371070,deleted 2 characters in body
68348131,5,24016254,92e21f80-ade5-4999-b84f-49fb7a66478d,2014-06-30T13:42:59,1371070,added 1 character in body
69662026,5,24016254,7cebc18f-53bc-47e1-9e2a-a5a257880d4d,2014-07-19T03:20:08,1371070,edited body
81455670,5,24016254,637d384f-bd3d-43a8-be77-7a9bc2d8696f,2015-01-12T20:48:00,888507,optional unwrapping needed
81455671,24,24016254,637d384f-bd3d-43a8-be77-7a9bc2d8696f,2015-01-12T20:48:00,,"Proposed by 888507 approved by 836079, 887124, 62662 edit id of 1681090"
120500364,5,24016254,aa368a62-4578-4ee4-872c-eb739dfd7d61,2016-06-15T14:27:14,3379653,new Swift syntax requires explicit unpacking of optional; println is now print
141925098,5,24016254,386d4e41-d10e-4fd7-806d-225e7fc614ba,2017-03-30T13:18:22,1371070,deleted 38 characters in body
142211465,5,24016254,8372484c-682a-44bf-8eba-93e186a87333,2017-04-03T15:38:27,5175709,fixed wording: we should base the an or a choice off whether or not the following word has a vowel sound. Not whether or not it's a vowel. 
153487908,5,24016254,61423da6-039e-46c6-b1f3-17900ab45372,2017-08-08T13:40:32,1348195,renamed in swift 3
162261857,5,24016254,15077cef-225b-4598-a78d-3b66d1412d7c,2017-12-07T07:38:20,8019911,To set  httpMethod
162261858,24,24016254,15077cef-225b-4598-a78d-3b66d1412d7c,2017-12-07T07:38:20,,"Proposed by 8019911 approved by 2352344, 2249175 edit id of 3450907"
180128386,5,24016254,1bf37422-cabf-4e29-a542-51c3eab56b22,2018-08-20T19:03:46,1371070,added 11 characters in body
180882123,5,24016254,b41d2bd9-444b-4372-89ad-1e671ae24505,2018-08-31T16:47:14,3271633,"Replace let by var, because we have to update the httpMethod"
180882124,24,24016254,b41d2bd9-444b-4372-89ad-1e671ae24505,2018-08-31T16:47:14,,"Proposed by 3271633 approved by 819340, 4573108 edit id of 3893067"
180882474,5,24016254,f661ce97-f13c-4d34-8f75-e1b5b49a4f57,2018-08-31T16:54:18,2890168,Updated  for Swift 4
185678913,5,24016254,2aa46f66-e669-4982-9cb6-bc7eb06eaf6f,2018-11-12T19:48:08,-1,"PlaygroundPage is in PlaygroundSupport, not XCPlaygroundPage (or has been deprecated)"
185678914,24,24016254,2aa46f66-e669-4982-9cb6-bc7eb06eaf6f,2018-11-12T19:48:08,,Proposed by 95.91.250.15|fcce51d0-b522-465f-83a4-18ceee21bb98 approved by  edit id of 4002821
66510378,2,24019320,c49dd68d-9ae9-46a6-9d9b-2408e3c4a99d,2014-06-03T15:39:48,485119,NA
66511375,5,24019320,9d266463-3aa6-4c4f-b96b-3c0154ef8726,2014-06-03T15:52:02,485119,added 2 characters in body
75803010,5,24019320,7f632f1f-f104-4015-9b84-8969787ad2da,2014-10-18T14:43:42,1779477,deleted 8 characters in body
66550215,2,24029847,f46ed546-45a7-494c-a142-470cd23e8166,2014-06-04T05:41:14,59541,NA
66605417,5,24029847,17edd32d-8690-4412-8d59-6fffc044218d,2014-06-04T18:06:31,59541,Switched to arc4random_uniform to avoid modulo bias
69018905,5,24029847,c0bba60d-9d1a-4ddf-89ff-0c5d68d32327,2014-07-10T02:53:50,59541,swift beta 3 fix
75871117,5,24029847,8626a662-880b-48c8-af77-b30f3fe3b5b5,2014-10-20T04:26:58,59541,more efficient
77109071,5,24029847,747cf0ac-f7f8-4ef1-8f10-2b59449d537b,2014-11-06T15:58:11,59541,added extensions
78991877,5,24029847,db0075cb-cec3-4b4d-81f8-9551aa28594b,2014-12-03T15:33:58,59541,added 138 characters in body
88000692,5,24029847,2349fb79-68b7-4850-9f5b-5dfefb22d9ac,2015-04-13T13:58:11,59541,deleted 20 characters in body
94017075,5,24029847,bcf8608a-3041-4435-85f3-484ac6dcb478,2015-06-30T14:41:16,59541,Added Swift 2
98290921,5,24029847,24ad5cf9-9eba-4416-8587-087387efda80,2015-08-26T18:40:36,59541,Updated with a guard check for Swift 2b6
98778056,5,24029847,90ccd179-7a1b-462d-805e-760b6b44a2fd,2015-09-02T16:16:51,59541,deleted 7 characters in body
101731147,5,24029847,bfae97fc-246e-4350-8815-33497dbd5556,2015-10-13T16:06:54,59541,Removed an unnecessary constraint
127373562,5,24029847,efc4aacf-02aa-46c3-9e12-259ea8073f7c,2016-09-18T20:22:56,59541,Added Swift 3 version
127373832,5,24029847,1a74e680-64f6-48fe-b579-fdee53caa2b0,2016-09-18T20:30:20,59541,Fixes & cleanup
131900767,5,24029847,5b7a7d10-693f-4465-ae1c-9cd8de0ee65a,2016-11-18T18:55:41,59541,added 1 character in body
149563015,16,24029847,c7286ac6-2004-41ad-8f7b-fa352b203314,2017-06-17T02:50:53,59541,NA
149563016,5,24029847,c7286ac6-2004-41ad-8f7b-fa352b203314,2017-06-17T02:50:53,59541,added 1126 characters in body
155758008,5,24029847,debb1813-3001-4edc-9b45-dbe1cee0ecda,2017-09-08T19:50:34,59541,deleted 1 character in body
169029984,5,24029847,01e07a4f-5020-4b8e-bd64-3f20a25a8a7b,2018-03-15T13:20:54,4472625,"Overlapping accesses to 'self', but modification requires exclusive access; consider calling MutableCollection.swapAt(_:_:)"
170230166,5,24029847,7ce00c95-96a4-4ee5-97e2-caa02ff5bede,2018-03-31T05:15:44,59541,added 148 characters in body
170251750,5,24029847,c67edb42-b1ff-4408-b7d4-af2e84b30444,2018-03-31T15:46:43,59541,added 1 character in body
175059808,5,24029847,ecc9b03f-6c40-48e4-a999-3771116300a5,2018-06-07T05:49:34,1033581,Swift 4.2 support
66580262,2,24037756,17f10adc-2548-456b-abfc-ceac38d6e4e0,2014-06-04T12:41:49,3576234,NA
67580042,5,24037756,fd5916ec-bd99-4e69-95e8-96421a3ce507,2014-06-18T19:56:17,1371070,added 2 characters in body
